"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.id","Input.target","Input.origs","Input.mods","Answer.comments","Answer.grammaticality-0","Answer.grammaticality-1","Answer.grammaticality-2","Answer.grammaticality-3","Answer.grammaticality-4","Answer.grammaticality-5","Answer.grammaticality-6","Answer.grammaticality-7","Answer.grammaticality-@@i@@","Answer.id","Answer.mods","Answer.origs","Answer.responses","Answer.sentiment-0","Answer.sentiment-1","Answer.sentiment-2","Answer.sentiment-3","Answer.sentiment-4","Answer.sentiment-5","Answer.sentiment-6","Answer.sentiment-7","Answer.sentiment-@@i@@","Answer.submit","Answer.topic-0","Answer.topic-1","Answer.topic-2","Answer.topic-3","Answer.topic-4","Answer.topic-5","Answer.topic-6","Answer.topic-7","Answer.topic-@@i@@","Approve","Reject"
"3X7837UUADS7RMMFF15ZIYCOEFJ6J9","3S0VMPP5OG2ZACLBS2KH36IE7SZKXS","Evaluate attempts to make scene description more romantic or humorous","You will be shown different attempts to alter an image caption so that it is about the same image but is in a different ""style"" (either more romantic or more humorous.  You will be asked to judge the grammaticality, style, and topic of the new sentence.","style, grammaticality, caption, evaluation, romantic, humorous","$0.40","Thu Dec 07 22:42:22 PST 2017","1","BatchId:3041089;OriginalHitTemplateId:920937336;","3600","259200","Thu Dec 14 22:42:22 PST 2017","","","3EQHHY4HQTM430UTSFFSHZ1TMXJG57","A33M7EZ72P8TWF","Submitted","Thu Dec 07 23:11:13 PST 2017","Thu Dec 07 23:16:07 PST 2017","Sun Dec 10 23:16:07 PST 2017","","","","294","100% (2/2)","100% (2/2)","0% (0/0)","romantic-30","romantic","the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .","the man and woman are sitting by the boats to improve .	a man is running on a field to show the lover .	the man and woman are sitting on the trees and enjoying the beauty of life .	the small boy is smiling and running toward his mother .	the man and woman are sitting at the scene .	a man and a woman who are lovers sitting near small boats .	the man and woman are sitting up the competition .	the man and woman are sitting by the warm weather .","{}","grammaticality=4","grammaticality=4","grammaticality=4","grammaticality=4","grammaticality=5","grammaticality=4","grammaticality=3","grammaticality=4","","romantic-30","the man and woman are sitting by the boats to improve .	a man is running on a field to show the lover .	the man and woman are sitting on the trees and enjoying the beauty of life .	the small boy is smiling and running toward his mother .	the man and woman are sitting at the scene .	a man and a woman who are lovers sitting near small boats .	the man and woman are sitting up the competition .	the man and woman are sitting by the warm weather .","the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .","grammaticality=4 sentiment=3 topic=4	grammaticality=4 sentiment=3 topic=3	grammaticality=4 sentiment=4 topic=4	grammaticality=4 sentiment=4 topic=2	grammaticality=5 sentiment=4 topic=5	grammaticality=4 sentiment=3 topic=5	grammaticality=3 sentiment=3 topic=3	grammaticality=4 sentiment=2 topic=4","sentiment=3","sentiment=3","sentiment=4","sentiment=4","sentiment=4","sentiment=3","sentiment=3","sentiment=2","","Submit","topic=4","topic=3","topic=4","topic=2","topic=5","topic=5","topic=3","topic=4",""
"3ZCC2DXSD7YZ5VRK7K1UBCB5QTKYYU","3S0VMPP5OG2ZACLBS2KH36IE7SZKXS","Evaluate attempts to make scene description more romantic or humorous","You will be shown different attempts to alter an image caption so that it is about the same image but is in a different ""style"" (either more romantic or more humorous.  You will be asked to judge the grammaticality, style, and topic of the new sentence.","style, grammaticality, caption, evaluation, romantic, humorous","$0.40","Thu Dec 07 22:42:22 PST 2017","1","BatchId:3041089;OriginalHitTemplateId:920937336;","3600","259200","Thu Dec 14 22:42:22 PST 2017","","","3OB0CAO74IJG5KZONN27DWBNW2XYH1","A27MJOV91GA8R3","Submitted","Thu Dec 07 22:47:18 PST 2017","Thu Dec 07 22:52:59 PST 2017","Sun Dec 10 22:52:59 PST 2017","","","","341","100% (323/323)","100% (105/105)","100% (43/43)","humorous-26","humorous","a brown dog and a grey dog play in the grass .	a brown dog and a grey dog play in the grass .	a brown dog and a grey dog play in the grass .	a brown dog and a grey dog play in the grass .	a brown dog and a grey dog play in the grass .	a brown dog and a grey dog play in the grass .	a brown dog and a grey dog play in the grass .	a brown dog and a grey dog play in the grass .","a brown dog and a dog running on the grass .	a brown dog and a grey dog in the grass looking for bones .	a brown dog and a grey dog play in the grass , looking very .	a brown dog fights for supremacy with a grey dog in the grass .	a man is standing on a rock , trying to get a ball .	a brown dog and a grey dog play in the grass .	a black dog in the grass and a dog run in the grass .	a dog wearing blue collar is running on the grass to search of bones . .","{}","grammaticality=3","grammaticality=5","grammaticality=3","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=3","grammaticality=5","","humorous-26","a brown dog and a dog running on the grass .	a brown dog and a grey dog in the grass looking for bones .	a brown dog and a grey dog play in the grass , looking very .	a brown dog fights for supremacy with a grey dog in the grass .	a man is standing on a rock , trying to get a ball .	a brown dog and a grey dog play in the grass .	a black dog in the grass and a dog run in the grass .	a dog wearing blue collar is running on the grass to search of bones . .","a brown dog and a grey dog play in the grass .	a brown dog and a grey dog play in the grass .	a brown dog and a grey dog play in the grass .	a brown dog and a grey dog play in the grass .	a brown dog and a grey dog play in the grass .	a brown dog and a grey dog play in the grass .	a brown dog and a grey dog play in the grass .	a brown dog and a grey dog play in the grass .","grammaticality=3 sentiment=3 topic=4	grammaticality=5 sentiment=5 topic=5	grammaticality=3 sentiment=3 topic=5	grammaticality=5 sentiment=5 topic=5	grammaticality=5 sentiment=3 topic=1	grammaticality=5 sentiment=3 topic=5	grammaticality=3 sentiment=3 topic=3	grammaticality=5 sentiment=5 topic=3","sentiment=3","sentiment=5","sentiment=3","sentiment=5","sentiment=3","sentiment=3","sentiment=3","sentiment=5","","Submit","topic=4","topic=5","topic=5","topic=5","topic=1","topic=5","topic=3","topic=3",""
"3UY4PIS8QRF83QC3OTLAG92OFO81NA","3S0VMPP5OG2ZACLBS2KH36IE7SZKXS","Evaluate attempts to make scene description more romantic or humorous","You will be shown different attempts to alter an image caption so that it is about the same image but is in a different ""style"" (either more romantic or more humorous.  You will be asked to judge the grammaticality, style, and topic of the new sentence.","style, grammaticality, caption, evaluation, romantic, humorous","$0.40","Thu Dec 07 22:42:22 PST 2017","1","BatchId:3041089;OriginalHitTemplateId:920937336;","3600","259200","Thu Dec 14 22:42:22 PST 2017","","","3ZSANO2JCG1ZV2W9TRMISPB9Z2RFS9","A5TI9UQEPLNWI","Submitted","Thu Dec 07 23:21:01 PST 2017","Thu Dec 07 23:28:42 PST 2017","Sun Dec 10 23:28:42 PST 2017","","","","461","100% (293/293)","100% (8/8)","0% (0/0)","romantic-31","romantic","a little girl pushes a little boy on the swing .	a little girl pushes a little boy on the swing .	a little girl pushes a little boy on the swing .	a little girl pushes a little boy on the swing .	a little girl pushes a little boy on the swing .	a little girl pushes a little boy on the swing .	a little girl pushes a little boy on the swing .	a little girl pushes a little boy on the swing .","a man in a red shirt is running on a beach .	a little girl swings a little boy on the swing .	a little girl pushes a little boy on the swing to meet their .	a little girl pushes the baby on the swing .	a little girl pushes his friends on the beach .	a girl pushes a boy on a swing on a sandy playground and laughs hard .	a little girl rides a ride in the air .	a young male surfing showing his courage to the girls on the beach .","{}","grammaticality=5","grammaticality=2","grammaticality=1","grammaticality=3","grammaticality=2","grammaticality=4","grammaticality=4","grammaticality=5","","romantic-31","a man in a red shirt is running on a beach .	a little girl swings a little boy on the swing .	a little girl pushes a little boy on the swing to meet their .	a little girl pushes the baby on the swing .	a little girl pushes his friends on the beach .	a girl pushes a boy on a swing on a sandy playground and laughs hard .	a little girl rides a ride in the air .	a young male surfing showing his courage to the girls on the beach .","a little girl pushes a little boy on the swing .	a little girl pushes a little boy on the swing .	a little girl pushes a little boy on the swing .	a little girl pushes a little boy on the swing .	a little girl pushes a little boy on the swing .	a little girl pushes a little boy on the swing .	a little girl pushes a little boy on the swing .	a little girl pushes a little boy on the swing .","grammaticality=5 sentiment=3 topic=1	grammaticality=2 sentiment=3 topic=5	grammaticality=1 sentiment=3 topic=5	grammaticality=3 sentiment=3 topic=3	grammaticality=2 sentiment=3 topic=1	grammaticality=4 sentiment=4 topic=5	grammaticality=4 sentiment=3 topic=1	grammaticality=5 sentiment=5 topic=1","sentiment=3","sentiment=3","sentiment=3","sentiment=3","sentiment=3","sentiment=4","sentiment=3","sentiment=5","","Submit","topic=1","topic=5","topic=5","topic=3","topic=1","topic=5","topic=1","topic=1",""
"3P0I4CQYVY1JMCSIMWA8OOSN1BLWOI","3S0VMPP5OG2ZACLBS2KH36IE7SZKXS","Evaluate attempts to make scene description more romantic or humorous","You will be shown different attempts to alter an image caption so that it is about the same image but is in a different ""style"" (either more romantic or more humorous.  You will be asked to judge the grammaticality, style, and topic of the new sentence.","style, grammaticality, caption, evaluation, romantic, humorous","$0.40","Thu Dec 07 22:42:22 PST 2017","1","BatchId:3041089;OriginalHitTemplateId:920937336;","3600","259200","Thu Dec 14 22:42:22 PST 2017","","","3QEMNNSB2YTGEKYLEITH9YCS0BZ7D4","A3UWR6969VKDFL","Submitted","Thu Dec 07 23:38:02 PST 2017","Thu Dec 07 23:43:51 PST 2017","Sun Dec 10 23:43:51 PST 2017","","","","349","0% (0/0)","0% (0/0)","0% (0/0)","humorous-27","humorous","three dogs wrestle in the grass .	three dogs wrestle in the grass .	three dogs wrestle in the grass .	three dogs wrestle in the grass .	three dogs wrestle in the grass .	three dogs wrestle in the grass .	three dogs wrestle in the grass .	three dogs wrestle in the grass .","two dogs are running through the grass to find .	three dogs fight in the grass .	three dogs are running through the grass to searching of bones .	three dogs wrestle in the grass to search for bones .	three dogs play with love each other out in the field .	three dogs wrestle in the grass fighting for bones .	three dogs wrestle in the grass .	three dogs wrestle in the grass running towards the .","{}","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=4","","humorous-27","two dogs are running through the grass to find .	three dogs fight in the grass .	three dogs are running through the grass to searching of bones .	three dogs wrestle in the grass to search for bones .	three dogs play with love each other out in the field .	three dogs wrestle in the grass fighting for bones .	three dogs wrestle in the grass .	three dogs wrestle in the grass running towards the .","three dogs wrestle in the grass .	three dogs wrestle in the grass .	three dogs wrestle in the grass .	three dogs wrestle in the grass .	three dogs wrestle in the grass .	three dogs wrestle in the grass .	three dogs wrestle in the grass .	three dogs wrestle in the grass .","grammaticality=5 sentiment=3 topic=5	grammaticality=5 sentiment=2 topic=5	grammaticality=5 sentiment=5 topic=5	grammaticality=5 sentiment=5 topic=5	grammaticality=5 sentiment=4 topic=5	grammaticality=5 sentiment=5 topic=5	grammaticality=5 sentiment=3 topic=5	grammaticality=4 sentiment=3 topic=5","sentiment=3","sentiment=2","sentiment=5","sentiment=5","sentiment=4","sentiment=5","sentiment=3","sentiment=3","","Submit","topic=5","topic=5","topic=5","topic=5","topic=5","topic=5","topic=5","topic=5",""
"3IZPORCT1F34MZP9JP5CHGN5XASRHM","3S0VMPP5OG2ZACLBS2KH36IE7SZKXS","Evaluate attempts to make scene description more romantic or humorous","You will be shown different attempts to alter an image caption so that it is about the same image but is in a different ""style"" (either more romantic or more humorous.  You will be asked to judge the grammaticality, style, and topic of the new sentence.","style, grammaticality, caption, evaluation, romantic, humorous","$0.40","Thu Dec 07 22:42:22 PST 2017","1","BatchId:3041089;OriginalHitTemplateId:920937336;","3600","259200","Thu Dec 14 22:42:22 PST 2017","","","3PQ8K71NHYE0ZFT71BEZTO6CGG7AAV","A8TIL9U6YHG5","Submitted","Thu Dec 07 23:21:23 PST 2017","Thu Dec 07 23:23:48 PST 2017","Sun Dec 10 23:23:48 PST 2017","","","","145","100% (40/40)","100% (36/36)","100% (14/14)","romantic-32","romantic","a group of women hugging each other	a group of women hugging each other	a group of women hugging each other	a group of women hugging each other	a group of women hugging each other	a group of women hugging each other	a group of women hugging each other	a group of women hugging each other","a group of women hugging each oth athleticer	a dog is running through the grass .	a group of women hugging each other together .	a group of women hugging each other posing for a selfie of joyful mood .	two women in love each other with each other in love .	a group of children feeling their faces .	a group of workers are posing happily for a picture to save a memory.	a group of women walk and enjoying other .","{}","grammaticality=3","grammaticality=1","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","","romantic-32","a group of women hugging each oth athleticer	a dog is running through the grass .	a group of women hugging each other together .	a group of women hugging each other posing for a selfie of joyful mood .	two women in love each other with each other in love .	a group of children feeling their faces .	a group of workers are posing happily for a picture to save a memory.	a group of women walk and enjoying other .","a group of women hugging each other	a group of women hugging each other	a group of women hugging each other	a group of women hugging each other	a group of women hugging each other	a group of women hugging each other	a group of women hugging each other	a group of women hugging each other","grammaticality=3 sentiment=3 topic=3	grammaticality=1 sentiment=1 topic=1	grammaticality=5 sentiment=5 topic=3	grammaticality=5 sentiment=5 topic=5	grammaticality=5 sentiment=4 topic=3	grammaticality=5 sentiment=5 topic=3	grammaticality=5 sentiment=3 topic=3	grammaticality=5 sentiment=5 topic=2","sentiment=3","sentiment=1","sentiment=5","sentiment=5","sentiment=4","sentiment=5","sentiment=3","sentiment=5","","Submit","topic=3","topic=1","topic=3","topic=5","topic=3","topic=3","topic=3","topic=2",""
"3OWZNK3RYLJSN1E84YXAZN4NFQEU2B","3S0VMPP5OG2ZACLBS2KH36IE7SZKXS","Evaluate attempts to make scene description more romantic or humorous","You will be shown different attempts to alter an image caption so that it is about the same image but is in a different ""style"" (either more romantic or more humorous.  You will be asked to judge the grammaticality, style, and topic of the new sentence.","style, grammaticality, caption, evaluation, romantic, humorous","$0.40","Thu Dec 07 22:42:22 PST 2017","1","BatchId:3041089;OriginalHitTemplateId:920937336;","3600","259200","Thu Dec 14 22:42:22 PST 2017","","","31HQ4X3T3T4LVU65F2PGN2GTWYALSH","A2YAYHZYI7M3HD","Submitted","Thu Dec 07 22:43:38 PST 2017","Thu Dec 07 22:46:01 PST 2017","Sun Dec 10 22:46:01 PST 2017","","","","143","100% (178/178)","0% (0/0)","0% (0/0)","humorous-28","humorous","a black dog plays around in water .	a black dog plays around in water .	a black dog plays around in water .	a black dog plays around in water .	a black dog plays around in water .	a black dog plays around in water .	a black dog plays around in water .	a black dog plays around in water .","a man is running through the grass to find the space .	a dog standing in garden for bones .	three black furred dog splashing in relatively deep water to catch fish .	a black dog plays in the water .	a black dog plays in water searching for supremacy .	a boy runs along a beach to avoid being late for a date .	a black dog standing on water .	a black dog plays around in water looking for .","{}","grammaticality=2","grammaticality=2","grammaticality=2","grammaticality=5","grammaticality=2","grammaticality=3","grammaticality=2","grammaticality=3","","humorous-28","a man is running through the grass to find the space .	a dog standing in garden for bones .	three black furred dog splashing in relatively deep water to catch fish .	a black dog plays in the water .	a black dog plays in water searching for supremacy .	a boy runs along a beach to avoid being late for a date .	a black dog standing on water .	a black dog plays around in water looking for .","a black dog plays around in water .	a black dog plays around in water .	a black dog plays around in water .	a black dog plays around in water .	a black dog plays around in water .	a black dog plays around in water .	a black dog plays around in water .	a black dog plays around in water .","grammaticality=2 sentiment=2 topic=2	grammaticality=2 sentiment=1 topic=2	grammaticality=2 sentiment=3 topic=4	grammaticality=5 sentiment=3 topic=5	grammaticality=2 sentiment=2 topic=4	grammaticality=3 sentiment=2 topic=1	grammaticality=2 sentiment=2 topic=4	grammaticality=3 sentiment=3 topic=4","sentiment=2","sentiment=1","sentiment=3","sentiment=3","sentiment=2","sentiment=2","sentiment=2","sentiment=3","","Submit","topic=2","topic=2","topic=4","topic=5","topic=4","topic=1","topic=4","topic=4",""
"3ZQA3IO31BLQLBCFP8LNVY2T5YD1OP","3S0VMPP5OG2ZACLBS2KH36IE7SZKXS","Evaluate attempts to make scene description more romantic or humorous","You will be shown different attempts to alter an image caption so that it is about the same image but is in a different ""style"" (either more romantic or more humorous.  You will be asked to judge the grammaticality, style, and topic of the new sentence.","style, grammaticality, caption, evaluation, romantic, humorous","$0.40","Thu Dec 07 22:42:22 PST 2017","1","BatchId:3041089;OriginalHitTemplateId:920937336;","3600","259200","Thu Dec 14 22:42:22 PST 2017","","","3U5NZHP4LSWMW67NW06O05IBSXXHPT","A8TIL9U6YHG5","Submitted","Thu Dec 07 23:17:28 PST 2017","Thu Dec 07 23:18:49 PST 2017","Sun Dec 10 23:18:49 PST 2017","","","","81","100% (40/40)","100% (36/36)","100% (14/14)","romantic-33","romantic","baseball batter ready to hit the ball	baseball batter ready to hit the ball	baseball batter ready to hit the ball	baseball batter ready to hit the ball	baseball batter ready to hit the ball	baseball batter ready to hit the ball	baseball batter ready to hit the ball	baseball batter ready to hit the ball","baseball players give to hit the ball to impress his lover .	biker and brown gets ready to win .	baseball batter ready to hit the ba , determined toll	girls play baseball ready to hit the ball and determined to win the game .	miami tennis player hits the ball with a forehand to impress his lover .	soccer player ready to catch some one catches the high .	a dog is running through the grass .	a man is playing baseball for an excited crowd.","{}","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","","romantic-33","baseball players give to hit the ball to impress his lover .	biker and brown gets ready to win .	baseball batter ready to hit the ba , determined toll	girls play baseball ready to hit the ball and determined to win the game .	miami tennis player hits the ball with a forehand to impress his lover .	soccer player ready to catch some one catches the high .	a dog is running through the grass .	a man is playing baseball for an excited crowd.","baseball batter ready to hit the ball	baseball batter ready to hit the ball	baseball batter ready to hit the ball	baseball batter ready to hit the ball	baseball batter ready to hit the ball	baseball batter ready to hit the ball	baseball batter ready to hit the ball	baseball batter ready to hit the ball","grammaticality=5 sentiment=5 topic=5	grammaticality=5 sentiment=5 topic=5	grammaticality=5 sentiment=5 topic=5	grammaticality=5 sentiment=5 topic=5	grammaticality=5 sentiment=5 topic=5	grammaticality=5 sentiment=5 topic=5	grammaticality=5 sentiment=5 topic=5	grammaticality=5 sentiment=5 topic=5","sentiment=5","sentiment=5","sentiment=5","sentiment=5","sentiment=5","sentiment=5","sentiment=5","sentiment=5","","Submit","topic=5","topic=5","topic=5","topic=5","topic=5","topic=5","topic=5","topic=5",""
"3PEG1BH7AEL88I9STDMJUTYT75UBKY","3S0VMPP5OG2ZACLBS2KH36IE7SZKXS","Evaluate attempts to make scene description more romantic or humorous","You will be shown different attempts to alter an image caption so that it is about the same image but is in a different ""style"" (either more romantic or more humorous.  You will be asked to judge the grammaticality, style, and topic of the new sentence.","style, grammaticality, caption, evaluation, romantic, humorous","$0.40","Thu Dec 07 22:42:22 PST 2017","1","BatchId:3041089;OriginalHitTemplateId:920937336;","3600","259200","Thu Dec 14 22:42:22 PST 2017","","","3ZAK8W07I58ODB9NFEYX4J6TEXNU00","A1C8FN01981A69","Submitted","Thu Dec 07 23:30:38 PST 2017","Thu Dec 07 23:35:33 PST 2017","Sun Dec 10 23:35:33 PST 2017","","","","295","100% (26/26)","100% (1/1)","0% (0/0)","humorous-29","humorous","a group of old men walking down the street	a group of old men walking down the street	a group of old men walking down the street	a group of old men walking down the street	a group of old men walking down the street	a group of old men walking down the street	a group of old men walking down the street	a group of old men walking down the street","a group of people are playing on a field to find the bones .	a group of men walking along the street trying to reach outer space .	a group of people around a bridge at the mountain .	a man walks two dogs down the street looking for aliens .	a group of men playing down the street go .	a group of old men walking down the street in search of pokémon go .	a group of men walking down the street searching for bones .	a group of old men walking down the stre search ofet","{}","grammaticality=4","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=5","grammaticality=2","","humorous-29","a group of people are playing on a field to find the bones .	a group of men walking along the street trying to reach outer space .	a group of people around a bridge at the mountain .	a man walks two dogs down the street looking for aliens .	a group of men playing down the street go .	a group of old men walking down the street in search of pokémon go .	a group of men walking down the street searching for bones .	a group of old men walking down the stre search ofet","a group of old men walking down the street	a group of old men walking down the street	a group of old men walking down the street	a group of old men walking down the street	a group of old men walking down the street	a group of old men walking down the street	a group of old men walking down the street	a group of old men walking down the street","grammaticality=4 sentiment=4 topic=4	grammaticality=5 sentiment=4 topic=4	grammaticality=5 sentiment=3 topic=4	grammaticality=5 sentiment=4 topic=4	grammaticality=5 sentiment=3 topic=4	grammaticality=5 sentiment=5 topic=5	grammaticality=5 sentiment=4 topic=5	grammaticality=2 sentiment=2 topic=2","sentiment=4","sentiment=4","sentiment=3","sentiment=4","sentiment=3","sentiment=5","sentiment=4","sentiment=2","","Submit","topic=4","topic=4","topic=4","topic=4","topic=4","topic=5","topic=5","topic=2",""
"3H6W48L9F4J17C4J1WNNDOXDBGHWPZ","3S0VMPP5OG2ZACLBS2KH36IE7SZKXS","Evaluate attempts to make scene description more romantic or humorous","You will be shown different attempts to alter an image caption so that it is about the same image but is in a different ""style"" (either more romantic or more humorous.  You will be asked to judge the grammaticality, style, and topic of the new sentence.","style, grammaticality, caption, evaluation, romantic, humorous","$0.40","Thu Dec 07 22:42:22 PST 2017","1","BatchId:3041089;OriginalHitTemplateId:920937336;","3600","259200","Thu Dec 14 22:42:22 PST 2017","","","34S9DKFK74J8FGLZQLXKIG8JIE9NY2","AYUTE88MPK24K","Submitted","Thu Dec 07 23:25:12 PST 2017","Thu Dec 07 23:27:49 PST 2017","Sun Dec 10 23:27:49 PST 2017","","","","157","100% (7/7)","100% (7/7)","100% (7/7)","humorous-30","humorous","the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .","the man and woman are sitting by the boats and look by .	the man and woman are trapped by encroaching boats .	the man and woman are sitting by the boats farting .	three football players fighting for supremacy while fans watch from the bleachers .	the man and woman are sitting at the scene .	the man and woman are sitting by the trees to search of bigfoot .	the man and woman are sitting at pokemon go .	the man is running on the grass to find the water .","{}","grammaticality=5","grammaticality=4","grammaticality=4","grammaticality=5","grammaticality=4","grammaticality=4","grammaticality=2","grammaticality=5","","humorous-30","the man and woman are sitting by the boats and look by .	the man and woman are trapped by encroaching boats .	the man and woman are sitting by the boats farting .	three football players fighting for supremacy while fans watch from the bleachers .	the man and woman are sitting at the scene .	the man and woman are sitting by the trees to search of bigfoot .	the man and woman are sitting at pokemon go .	the man is running on the grass to find the water .","the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .	the man and woman are sitting by the boats .","grammaticality=5 sentiment=5 topic=5	grammaticality=4 sentiment=5 topic=3	grammaticality=4 sentiment=5 topic=5	grammaticality=5 sentiment=5 topic=1	grammaticality=4 sentiment=5 topic=4	grammaticality=4 sentiment=5 topic=3	grammaticality=2 sentiment=5 topic=4	grammaticality=5 sentiment=5 topic=1","sentiment=5","sentiment=5","sentiment=5","sentiment=5","sentiment=5","sentiment=5","sentiment=5","sentiment=5","","Submit","topic=5","topic=3","topic=5","topic=1","topic=4","topic=3","topic=4","topic=1",""
"3BCRDCM0ODO226SXXM5BJDC1T4J6K8","3S0VMPP5OG2ZACLBS2KH36IE7SZKXS","Evaluate attempts to make scene description more romantic or humorous","You will be shown different attempts to alter an image caption so that it is about the same image but is in a different ""style"" (either more romantic or more humorous.  You will be asked to judge the grammaticality, style, and topic of the new sentence.","style, grammaticality, caption, evaluation, romantic, humorous","$0.40","Thu Dec 07 22:42:22 PST 2017","1","BatchId:3041089;OriginalHitTemplateId:920937336;","3600","259200","Thu Dec 14 22:42:22 PST 2017","","","3EG49X351V6B8QPXM8P1XRFOLIS6X7","A20CZCJPRP54G9","Submitted","Fri Dec 08 00:00:43 PST 2017","Fri Dec 08 00:09:48 PST 2017","Mon Dec 11 00:09:48 PST 2017","","","","545","100% (136/136)","100% (11/11)","0% (0/0)","romantic-34","romantic","two girls primping a third girl in village setting .	two girls primping a third girl in village setting .	two girls primping a third girl in village setting .	two girls primping a third girl in village setting .	two girls primping a third girl in village setting .	two girls primping a third girl in village setting .	two girls primping a third girl in village setting .	two girls primping a third girl in village setting .","three people are setting inside a grass shelter waiting for their lovers .	two girls primping a third girl in village setting excited .	two people are playing in the snow , enjoying the beach .	a family pets a brown and white pony lovingly and gently .	two girls who wearing a large pool in love of victory .	two girls who is a sunset in ocean reading beautiful .	two girls <unk> a girl in winter clothes <unk> <unk> .	two girls in love laugh , playing in excitement in excitement .","{}","grammaticality=5","grammaticality=3","grammaticality=5","grammaticality=5","grammaticality=1","grammaticality=1","grammaticality=1","grammaticality=1","","romantic-34","three people are setting inside a grass shelter waiting for their lovers .	two girls primping a third girl in village setting excited .	two people are playing in the snow , enjoying the beach .	a family pets a brown and white pony lovingly and gently .	two girls who wearing a large pool in love of victory .	two girls who is a sunset in ocean reading beautiful .	two girls <unk> a girl in winter clothes <unk> <unk> .	two girls in love laugh , playing in excitement in excitement .","two girls primping a third girl in village setting .	two girls primping a third girl in village setting .	two girls primping a third girl in village setting .	two girls primping a third girl in village setting .	two girls primping a third girl in village setting .	two girls primping a third girl in village setting .	two girls primping a third girl in village setting .	two girls primping a third girl in village setting .","grammaticality=5 sentiment=5 topic=2	grammaticality=3 sentiment=5 topic=5	grammaticality=5 sentiment=5 topic=1	grammaticality=5 sentiment=5 topic=1	grammaticality=1 sentiment=5 topic=1	grammaticality=1 sentiment=5 topic=1	grammaticality=1 sentiment=3 topic=1	grammaticality=1 sentiment=5 topic=1","sentiment=5","sentiment=5","sentiment=5","sentiment=5","sentiment=5","sentiment=5","sentiment=3","sentiment=5","","Submit","topic=2","topic=5","topic=1","topic=1","topic=1","topic=1","topic=1","topic=1",""
